date,High Income,Low Income,Lower-Middle Income,Upper-Middle Income
2020-12-01,,,,
2020-12-02,,,,
2020-12-03,,,,
2020-12-04,,,,
2020-12-05,,,,
2020-12-06,,,,
2020-12-07,,,,
2020-12-08,,,,
2020-12-09,,,,
2020-12-10,,,,
2020-12-11,,,,
2020-12-12,,,,
2020-12-13,0,,,
2020-12-14,0,,,
2020-12-15,0,,,
2020-12-16,0,,,
2020-12-17,0,,,
2020-12-18,0,,,
2020-12-19,0,,,
2020-12-20,0,,,
2020-12-21,0,,,
2020-12-22,0,,,
2020-12-23,0,,,
2020-12-24,0,,,
2020-12-25,0,,,
2020-12-26,0,,,
2020-12-27,0,,,
2020-12-28,0,,,
2020-12-29,0,,,0
2020-12-30,0,,,0
2020-12-31,0,,,0
2021-01-01,0,,,0
2021-01-02,0,,,0
2021-01-03,0,,,0
2021-01-04,.0099999997764826,,,0
2021-01-05,.0199999995529652,,,0
2021-01-06,.0299999993294477,,,0
2021-01-07,.0500000007450581,,,0
2021-01-08,.0799999982118607,,,0
2021-01-09,.0900000035762787,,,0
2021-01-10,.1500000059604645,,,0
2021-01-11,.1800000071525574,,,0
2021-01-12,.2099999934434891,,,0
2021-01-13,.239999994635582,,,0
2021-01-14,.2599999904632568,,,0
2021-01-15,.2700000107288361,,,0
2021-01-16,.2800000011920929,,,0
2021-01-17,.300000011920929,,,0
2021-01-18,.3300000131130219,,,0
2021-01-19,.3700000047683716,,,0
2021-01-20,.4300000071525574,,,0
2021-01-21,.4799999892711639,,,0
2021-01-22,.5099999904632568,,,0
2021-01-23,.5400000214576721,,,0
